"","Job.Title","Rating","Company.Name","Location","Headquarters","Size","Founded","Type.of.ownership","Industry","Sector","Revenue","Competitors","City","State","Salary","MinSalary","MaxSalary","AvgSalary","MinRevenue","MaxRevenue","AvgRevenue","MinEmployeeCount","MaxEmployeeCount","AvgEmployeeCount","R","C","SQL","Python","C#","JavaScript","Scala","SAS","MATLAB","C++","Perl","Go","TypeScript","Bash","HTML","CSS","PHP","Rust","Kotlin","Ruby","Assembly","Swift","VBA","Groovy","Julia","APL","Crystal","Visual Basic","Mongo","Java","Airflow","Alteryx","ASP.NET","Atlassian","Excel","Power BI","Tableau","Word","Unix","Vue","jQuery","Seaborn","MicroStrategy","SPSS","Visio","AWS","Hadoop","SSIS","Linux","SAP","PowerPoint","SharePoint","Redshift","Snowflake","Qlik","Cognos","Pandas","Spark","Outlook"
"528","Data Scientist",2.7,"1-800-Flowers
2.7","New York, NY","Carle Place, NY","1001 to 5000 ","1976","Company - Public","Wholesale","Business Services","1 to 2 billion ",NA,"New York","NY","212000-331000",212000,331000,271500,1000000000,2000000000,1500000000,1001,5000,3001,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Data Scientist",3.5,"Aptive
3.5","Washington, DC","Alexandria, VA","51 to 200 ","2012","Company - Private","Consulting","Business Services","25 to 50 million ",NA,"Washington","DC","212000-331000",212000,331000,271500,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Data Scientist - Image and Video Analytics",4.9,"The Mom Project
4.9","Longmont, CO","Chicago, IL","1 to 50 ","2016","Company - Private","Staffing & Outsourcing","Business Services",NA,NA,"Longmont","CO","66000-112000",66000,112000,89000,100000000,500000000,300000000,1,50,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"531","Data Scientist",3.6,"Powertek
3.6","Washington, DC","Rockville, MD","51 to 200 ","2001","Company - Private","IT Services","Information Technology","25 to 50 million ",NA,"Washington","DC","66000-112000",66000,112000,89000,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Data Scientist",5,"JCD Staffing
5.0","Washington, DC","Germantown, MD","1 to 50 ",NA,"Company - Private",NA,NA,NA,NA,"Washington","DC","66000-112000",66000,112000,89000,100000000,500000000,300000000,1,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Data Scientist",3.1,"Bayside Solutions
3.1","Sunnyvale, CA","Pleasanton, CA","1 to 50 ","2001","Company - Private","Staffing & Outsourcing","Business Services","1 to 5 million ",NA,"Sunnyvale","CA","66000-112000",66000,112000,89000,1000000,5000000,3000000,1,50,26,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","Senior Data Engineer",3.9,"Thumbtack
3.9","San Francisco, CA","San Francisco, CA","501 to 1000 ","2009","Company - Private","Internet","Information Technology",NA,NA,"San Francisco","CA","66000-112000",66000,112000,89000,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Data Scientist",3.4,"MILVETS Systems Technology, Inc.
3.4","Patuxent, Anne Arundel, MD","Orlando, FL","51 to 200 ","1986","Company - Private","IT Services","Information Technology","25 to 50 million ",NA,"Patuxent","Anne Arundel, MD","66000-112000",66000,112000,89000,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Machine Learning Scientist / Engineer",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA","10000 ","1976","Company - Public","Computer Hardware & Software","Information Technology","10 billion ","Google, Microsoft, Samsung Electronics","Santa Clara","CA","66000-112000",66000,112000,89000,10000000000,500000000,10000000000,10000,500,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Data Scientist",4.1,"Kforce
4.1","Fairfax, VA","Tampa, FL","10000 ","1966","Company - Public","Staffing & Outsourcing","Business Services","1 to 2 billion ",NA,"Fairfax","VA","66000-112000",66000,112000,89000,1000000000,2000000000,1500000000,10000,500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Sr. Data Scientist",3.5,"Evolve Vacation Rental
3.5","Denver, CO","Denver, CO","201 to 500 ","2011","Company - Private","Travel Agencies","Travel & Tourism",NA,NA,"Denver","CO","66000-112000",66000,112000,89000,100000000,500000000,300000000,201,500,351,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Intelligence Data Analyst, Senior",4.3,"The Buffalo Group
4.3","Fort Belvoir, VA","Reston, VA","501 to 1000 ","2010","Company - Private","IT Services","Information Technology","100 to 500 million ","ManTech, Booz Allen Hamilton, Leidos","Fort Belvoir","VA","66000-112000",66000,112000,89000,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Data Science Analyst",4.4,"OppLoans
4.4","Chicago, IL","Chicago, IL","201 to 500 ","2012","Company - Private","Lending","Finance","100 to 500 million ",NA,"Chicago","IL","66000-112000",66000,112000,89000,100000000,500000000,300000000,201,500,351,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Data Scientist",3.8,"AgreeYa Solutions
3.8","Thousand Oaks, CA","Folsom, CA","1001 to 5000 ","1999","Company - Private","IT Services","Information Technology","50 to 100 million ",NA,"Thousand Oaks","CA","66000-112000",66000,112000,89000,50000000,100000000,75000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"542","Data Scientist",3.7,"Carolina Power & Light Co
3.7","McLean, VA","Raleigh, NC","5001 to 10000 ","1908","Subsidiary or Business Segment","Energy","Oil, Gas, Energy & Utilities",NA,"South Carolina Electric & Gas, Virginia Electric and Power","McLean","VA","66000-112000",66000,112000,89000,100000000,500000000,300000000,5001,10000,7501,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY",3.9,"Southwest Research Institute
3.9","San Antonio, TX","San Antonio, TX","1001 to 5000 ","1947","Nonprofit Organization","Research & Development","Business Services","500 million to 1 billion ","Los Alamos National Laboratory, Battelle, SRI International","San Antonio","TX","66000-112000",66000,112000,89000,500000000000000000,1000000000,250000000500000000,1001,5000,3001,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"544","Data Scientist",3.9,"Brillient
3.9","Silver Spring, MD","Reston, VA","501 to 1000 ","2006","Company - Private","IT Services","Information Technology","25 to 50 million ",NA,"Silver Spring","MD","66000-112000",66000,112000,89000,25000000,50000000,37500000,501,1000,751,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Data Modeler (Analytical Systems)",3.7,"MassMutual
3.7","Boston, MA","Springfield, MA","5001 to 10000 ","1851","Company - Private","Insurance Carriers","Insurance","10 billion ",NA,"Boston","MA","66000-112000",66000,112000,89000,10000000000,500000000,10000000000,5001,10000,7501,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"546","Data Scientist",2.9,"Xator Corporation
2.9","Washington, DC","Reston, VA","501 to 1000 ",NA,"Contract","IT Services","Information Technology","25 to 50 million ",NA,"Washington","DC","66000-112000",66000,112000,89000,25000000,50000000,37500000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Data Scientist",4.6,"HAN IT Staffing Inc.
4.6","New York, NY","Totowa, NJ","51 to 200 ","2012","Company - Private","IT Services","Information Technology",NA,NA,"New York","NY","66000-112000",66000,112000,89000,100000000,500000000,300000000,51,200,126,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","Data Scientist",3.4,"Infinitive Inc
3.4","McLean, VA","Cedar Rapids, IA","201 to 500 ","1997","Company - Private","Enterprise Software & Network Solutions","Information Technology","10 to 25 million ",NA,"McLean","VA","66000-112000",66000,112000,89000,10000000,25000000,17500000,201,500,351,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"549","Data Engineer (Analytics, SQL, Python, AWS)",4,"Travelers
4.0","Hartford, CT","Hartford, CT","10000 ","1853","Company - Public","Insurance Carriers","Insurance","10 billion ",NA,"Hartford","CT","66000-112000",66000,112000,89000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"550","Data Scientist 3 (718)",3.3,"Amyris
3.3","Emeryville, CA","Emeryville, CA","201 to 500 ","2003","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ",NA,"Emeryville","CA","128000-201000",128000,201000,164500,100000000,500000000,300000000,201,500,351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Data Scientist",4.3,"Lightspeed Systems
4.3","Austin, TX","Austin, TX","51 to 200 ","1999","Company - Private","Computer Hardware & Software","Information Technology","25 to 50 million ",NA,"Austin","TX","128000-201000",128000,201000,164500,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Senior Data Scientist",3.9,"Thumbtack
3.9","San Francisco, CA","San Francisco, CA","501 to 1000 ","2009","Company - Private","Internet","Information Technology",NA,NA,"San Francisco","CA","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"553","Senior Data Analyst - Finance & Platform Analytics",3.6,"Twitch
3.6","San Francisco, CA","San Francisco, CA","1001 to 5000 ","2011","Subsidiary or Business Segment","Internet","Information Technology",NA,NA,"San Francisco","CA","128000-201000",128000,201000,164500,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Software Engineer - Machine Learning & Data Science (Applied Intelligence Services Team)",4.7,"New Relic
4.7","Portland, OR","San Francisco, CA","1001 to 5000 ","2008","Company - Public","Computer Hardware & Software","Information Technology","100 to 500 million ","AppDynamics, Datadog, Dynatrace","Portland","OR","128000-201000",128000,201000,164500,100000000,500000000,300000000,1001,5000,3001,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","IT Partner Digital Health Technology and Data Science",3.6,"Biogen
3.6","Cambridge, MA","Cambridge, MA","5001 to 10000 ","1978","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ",NA,"Cambridge","MA","128000-201000",128000,201000,164500,10000000000,500000000,10000000000,5001,10000,7501,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Data Scientist",3.8,"HireAi","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","CA","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,500,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","Senior Machine Learning Scientist - Bay Area, CA",3.3,"Tempus Labs
3.3","Redwood City, CA","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Redwood City","CA","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"558","Data Scientist",3.3,"ICW Group
3.3","San Diego, CA","San Diego, CA","501 to 1000 ","1972","Company - Private","Insurance Carriers","Insurance","500 million to 1 billion ","Liberty Mutual Insurance, EMPLOYERS, Travelers","San Diego","CA","128000-201000",128000,201000,164500,500000000000000000,1000000000,250000000500000000,501,1000,751,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Clinical Data Analyst",3.8,"NYSTEC
3.8","New York, NY","Rome, NY","51 to 200 ","1996","Nonprofit Organization","Consulting","Business Services","25 to 50 million ","KPMG, Accenture, Deloitte","New York","NY","128000-201000",128000,201000,164500,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Data Scientist",4.5,"E3 Federal Solutions
4.5","Chantilly, VA","McLean, VA","501 to 1000 ","2004","Company - Private","Consulting","Business Services",NA,NA,"Chantilly","VA","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"561","Data Engineer",4.5,"Kingfisher Systems
4.5","Falls Church, VA","Falls Church, VA","51 to 200 ","2005","Company - Private","Federal Agencies","Government","25 to 50 million ",NA,"Falls Church","VA","128000-201000",128000,201000,164500,25000000,50000000,37500000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","Data Scientist Technical Specialist",3.4,"Peraton
3.4","Chantilly, VA","Herndon, VA","1001 to 5000 ","2017","Company - Private","Aerospace & Defense","Aerospace & Defense","1 to 2 billion ",NA,"Chantilly","VA","128000-201000",128000,201000,164500,1000000000,2000000000,1500000000,1001,5000,3001,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"563","Senior Data Scientist",3.1,"Group O
3.1","Chicago, IL","Milan, IL","1001 to 5000 ","1974","Company - Private","Staffing & Outsourcing","Business Services","500 million to 1 billion ",NA,"Chicago","IL","128000-201000",128000,201000,164500,500000000000000000,1000000000,250000000500000000,1001,5000,3001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"564","Data Science Manager",4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 to 10000 ","1982","Company - Public","Computer Hardware & Software","Information Technology","2 to 5 billion ",NA,"San Francisco","CA","128000-201000",128000,201000,164500,2000000000,5000000000,3500000000,5001,10000,7501,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"565","Computer Vision / Deep Learning Scientist",3.3,"Tempus Labs
3.3","Chicago, IL","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Chicago","IL","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Big Data Engineer",4.1,"CaptiveAire
4.1","Raleigh, NC","Raleigh, NC","1001 to 5000 ","1976","Company - Private","Industrial Manufacturing","Manufacturing","100 to 500 million ",NA,"Raleigh","NC","128000-201000",128000,201000,164500,100000000,500000000,300000000,1001,5000,3001,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"567","Data Architect",4.2,"LSQ
4.2","Orlando, FL","Orlando, FL","51 to 200 ","1996","Company - Private","Investment Banking & Asset Management","Finance","100 to 500 million ",NA,"Orlando","FL","128000-201000",128000,201000,164500,100000000,500000000,300000000,51,200,126,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"568","Machine Learning Engineer",3.9,"Temboo
3.9","New York, NY","New York, NY","1 to 50 ",NA,"Company - Private","IT Services","Information Technology",NA,NA,"New York","NY","128000-201000",128000,201000,164500,100000000,500000000,300000000,1,50,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"569","Data Scientist",3.8,"Kibo","Philadelphia, PA","Marbella, Spain","Unknown",NA,"Company - Public",NA,NA,NA,NA,"Philadelphia","PA","128000-201000",128000,201000,164500,100000000,500000000,300000000,501,500,751,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Aviation AI/ML Data Scientist",3.3,"MITRE
3.3","McLean, VA","Bedford, MA","5001 to 10000 ","1958","Nonprofit Organization","Federal Agencies","Government","1 to 2 billion ","Battelle, General Atomics, SAIC","McLean","VA","128000-201000",128000,201000,164500,1000000000,2000000000,1500000000,5001,10000,7501,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"571","Data Scientist",3.9,"Mars
3.9","United States","Mc Lean, VA","10000 ","1911","Company - Private","Food & Beverage Manufacturing","Manufacturing","10 billion ",NA,"United States",NA,"138000-158000",138000,158000,148000,10000000000,500000000,10000000000,10000,500,10000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"572","Data Scientist / Applied Mathematician",4.5,"Fullpower Technologies, Inc.
4.5","Santa Cruz, CA","Santa Cruz, CA","51 to 200 ","2003","Company - Private","Computer Hardware & Software","Information Technology","10 to 25 million ",NA,"Santa Cruz","CA","138000-158000",138000,158000,148000,10000000,25000000,17500000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"573","Machine Learning Engineer, Sr.",4.2,"AeroVironment
4.2","Simi Valley, CA","Simi Valley, CA","501 to 1000 ","1971","Company - Public","Aerospace & Defense","Aerospace & Defense","100 to 500 million ","General Atomics, Boeing, Northrop Grumman","Simi Valley","CA","138000-158000",138000,158000,148000,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"574","Data Scientist (TS/SCI w/ Poly)",3.5,"Maxar Technologies
3.5","Herndon, VA","Westminster, CO","5001 to 10000 ",NA,"Company - Public","Aerospace & Defense","Aerospace & Defense","2 to 5 billion ",NA,"Herndon","VA","138000-158000",138000,158000,148000,2000000000,5000000000,3500000000,5001,10000,7501,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Weapons and Sensors Engineer/Scientist",4,"Dynetics
4.0","Huntsville, AL","Huntsville, AL","1001 to 5000 ","1974","Company - Private","Aerospace & Defense","Aerospace & Defense","100 to 500 million ",NA,"Huntsville","AL","138000-158000",138000,158000,148000,100000000,500000000,300000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Applied Computer Scientist",4.5,"Systems & Technology Research
4.5","Woburn, MA","Woburn, MA","201 to 500 ","2010","Company - Private","Aerospace & Defense","Aerospace & Defense","100 to 500 million ",NA,"Woburn","MA","138000-158000",138000,158000,148000,100000000,500000000,300000000,201,500,351,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","Senior Data Analyst",4.5,"Novetta
4.5","Herndon, VA","Mc Lean, VA","501 to 1000 ","2012","Company - Private","Enterprise Software & Network Solutions","Information Technology","100 to 500 million ","Leidos, CACI International, Booz Allen Hamilton","Herndon","VA","138000-158000",138000,158000,148000,100000000,500000000,300000000,501,1000,751,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Information Systems Engineering Specialist (Engineering Scientist)",3.8,"Applied Research Laboratories
3.8","Austin, TX","Austin, TX","501 to 1000 ",NA,"College / University","Colleges & Universities","Education",NA,NA,"Austin","TX","138000-158000",138000,158000,148000,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"579","Cloud Data Engineer (Azure)",3.9,"Navy Federal Credit Union
3.9","Merrifield, VA","Vienna, VA","10000 ","1933","Other Organization","Banks & Credit Unions","Finance",NA,NA,"Merrifield","VA","138000-158000",138000,158000,148000,100000000,500000000,300000000,10000,500,10000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
